Step,TLS ID,Road ID,Queue Length
558,1,-11,0
558,14,15,30
558,14,-57,9
558,14,-59,0
558,196,-557,0
558,196,-555,0
558,196,-559,0
558,196,197,0
558,344,560,0
558,344,345,0
558,344,-716,0
558,344,-720,0
558,35,36,0
558,35,-205,0
558,35,-223,0
558,55,-341,0
558,55,56,0
558,55,-342,0
558,6,-25,0
558,6,7,0
558,6,-23,0
558,60,-347,0
558,60,-351,0
558,60,-361,0
558,60,61,0
558,66,67,0
558,66,-369,0
558,66,-435,0
558,66,343,0
558,80,-885,0
558,80,81,0
559,1,-7,0
559,1,-9,0
559,1,-3,0
559,1,-11,0
559,14,15,30
559,14,-57,9
559,14,-59,0
559,196,-557,0
559,196,-555,0
559,196,-559,0
559,196,197,0
559,344,560,0
559,344,345,0
559,344,-716,0
559,344,-720,0
559,35,36,0
559,35,-205,0
559,35,-223,0
559,55,-341,0
559,55,56,0
559,55,-342,0
559,6,-25,0
559,6,7,0
559,6,-23,0
559,60,-347,0
559,60,-351,0
559,60,-361,0
559,60,61,0
559,66,67,0
559,66,-369,0
559,66,-435,0
559,66,343,0
559,80,-885,0
559,80,81,0
560,1,-7,0
560,1,-9,0
560,1,-3,0
560,1,-11,0
560,14,15,29
560,14,-57,9
560,14,-59,0
560,196,-557,0
560,196,-555,0
560,196,-559,0
560,196,197,0
560,344,560,0
560,344,345,0
560,344,-716,0
560,344,-720,0
560,35,36,0
560,35,-205,0
560,35,-223,0
560,55,-341,0
560,55,56,0
560,55,-342,0
560,6,-25,0
560,6,7,0
560,6,-23,0
560,60,-347,0
560,60,-351,0
560,60,-361,0
560,60,61,0
560,66,67,0
560,66,-369,0
560,66,-435,0
560,66,343,0
560,80,-885,0
560,80,81,0
561,1,-7,0
561,1,-9,0
561,1,-3,0
561,1,-11,0
561,14,15,28
561,14,-57,9
561,14,-59,0
561,196,-557,0
561,196,-555,0
561,196,-559,0
561,196,197,0
561,344,560,0
561,344,345,0
561,344,-716,0
561,344,-720,0
561,35,36,0
561,35,-205,0
561,35,-223,0
561,55,-341,0
561,55,56,0
561,55,-342,0
561,6,-25,0
561,6,7,0
561,6,-23,0
561,60,-347,0
561,60,-351,0
561,60,-361,0
561,60,61,0
561,66,67,0
561,66,-369,0
561,66,-435,0
561,66,343,0
561,80,-885,0
561,80,81,0
562,1,-7,0
562,1,-9,0
562,1,-3,0
562,1,-11,0
562,14,15,27
562,14,-57,9
562,14,-59,0
562,196,-557,0
562,196,-555,0
562,196,-559,0
562,196,197,0
562,344,560,0
562,344,345,0
562,344,-716,0
562,344,-720,0
562,35,36,0
562,35,-205,0
562,35,-223,0
562,55,-341,0
562,55,56,0
562,55,-342,0
562,6,-25,0
562,6,7,0
562,6,-23,0
562,60,-347,0
562,60,-351,0
562,60,-361,0
562,60,61,0
562,66,67,0
562,66,-369,0
562,66,-435,0
562,66,343,0
562,80,-885,0
562,80,81,0
563,1,-7,0
563,1,-9,0
563,1,-3,0
563,1,-11,0
563,14,15,26
563,14,-57,9
563,14,-59,0
563,196,-557,0
563,196,-555,0
563,196,-559,0
563,196,197,0
563,344,560,0
563,344,345,0
563,344,-716,0
563,344,-720,0
563,35,36,0
563,35,-205,0
563,35,-223,0
563,55,-341,0
563,55,56,0
563,55,-342,0
563,6,-25,0
563,6,7,0
563,6,-23,0
563,60,-347,0
563,60,-351,0
563,60,-361,0
563,60,61,0
563,66,67,0
563,66,-369,0
563,66,-435,0
563,66,343,0
563,80,-885,0
563,80,81,0
564,1,-7,0
564,1,-9,0
564,1,-3,0
564,1,-11,0
564,14,15,25
564,14,-57,9
564,14,-59,0
564,196,-557,0
564,196,-555,0
564,196,-559,0
564,196,197,0
564,344,560,0
564,344,345,0
564,344,-716,0
564,344,-720,0
564,35,36,0
564,35,-205,0
564,35,-223,0
564,55,-341,0
564,55,56,0
564,55,-342,0
564,6,-25,0
564,6,7,0
564,6,-23,0
564,60,-347,0
564,60,-351,0
564,60,-361,0
564,60,61,0
564,66,67,0
564,66,-369,0
564,66,-435,0
564,66,343,0
564,80,-885,0
564,80,81,0
565,1,-7,0
565,1,-9,0
565,1,-3,0
565,1,-11,0
565,14,15,25
565,14,-57,9
565,14,-59,0
565,196,-557,0
565,196,-555,0
565,196,-559,0
565,196,197,0
565,344,560,0
565,344,345,0
565,344,-716,0
565,344,-720,0
565,35,36,0
565,35,-205,0
565,35,-223,0
565,55,-341,0
565,55,56,0
565,55,-342,0
565,6,-25,0
565,6,7,0
565,6,-23,0
565,60,-347,0
565,60,-351,0
565,60,-361,0
565,60,61,0
565,66,67,0
565,66,-369,0
565,66,-435,0
565,66,343,0
565,80,-885,0
565,80,81,0
566,1,-7,0
566,1,-9,0
566,1,-3,0
566,1,-11,0
566,14,15,25
566,14,-57,9
566,14,-59,0
566,196,-557,0
566,196,-555,0
566,196,-559,0
566,196,197,0
566,344,560,0
566,344,345,0
566,344,-716,0
566,344,-720,0
566,35,36,0
566,35,-205,0
566,35,-223,0
566,55,-341,0
566,55,56,0
566,55,-342,0
566,6,-25,0
566,6,7,0
566,6,-23,0
566,60,-347,0
566,60,-351,0
566,60,-361,0
566,60,61,0
566,66,67,0
566,66,-369,0
566,66,-435,0
566,66,343,0
566,80,-885,0
566,80,81,0
567,1,-7,0
567,1,-9,0
567,1,-3,0
567,1,-11,0
567,14,15,25
567,14,-57,9
567,14,-59,0
567,196,-557,0
567,196,-555,0
567,196,-559,0
567,196,197,0
567,344,560,0
567,344,345,0
567,344,-716,0
567,344,-720,0
567,35,36,0
567,35,-205,0
567,35,-223,0
567,55,-341,0
567,55,56,0
567,55,-342,0
567,6,-25,0
567,6,7,0
567,6,-23,0
567,60,-347,0
567,60,-351,0
567,60,-361,0
567,60,61,0
567,66,67,0
567,66,-369,0
567,66,-435,0
567,66,343,0
567,80,-885,0
567,80,81,0
568,1,-7,0
568,1,-9,0
568,1,-3,0
568,1,-11,0
568,14,15,24
568,14,-57,9
568,14,-59,0
568,196,-557,0
568,196,-555,0
568,196,-559,0
568,196,197,0
568,344,560,0
568,344,345,0
568,344,-716,0
568,344,-720,0
568,35,36,0
568,35,-205,0
568,35,-223,0
568,55,-341,0
568,55,56,0
568,55,-342,0
568,6,-25,0
568,6,7,0
568,6,-23,0
568,60,-347,0
568,60,-351,0
568,60,-361,0
568,60,61,0
568,66,67,0
568,66,-369,0
568,66,-435,0
568,66,343,0
568,80,-885,0
568,80,81,0
569,1,-7,0
569,1,-9,0
569,1,-3,0
569,1,-11,0
569,14,15,23
569,14,-57,9
569,14,-59,0
569,196,-557,0
569,196,-555,0
569,196,-559,0
569,196,197,0
569,344,560,0
569,344,345,0
569,344,-716,0
569,344,-720,0
569,35,36,0
569,35,-205,0
569,35,-223,0
569,55,-341,0
569,55,56,0
569,55,-342,0
569,6,-25,0
569,6,7,0
569,6,-23,0
569,60,-347,0
569,60,-351,0
569,60,-361,0
569,60,61,0
569,66,67,0
569,66,-369,0
569,66,-435,0
569,66,343,0
569,80,-885,0
569,80,81,0
570,1,-7,0
570,1,-9,0
570,1,-3,0
570,1,-11,0
570,14,15,23
570,14,-57,9
570,14,-59,0
570,196,-557,0
570,196,-555,0
570,196,-559,0
570,196,197,0
570,344,560,0
570,344,345,0
570,344,-716,0
570,344,-720,0
570,35,36,0
570,35,-205,0
570,35,-223,0
570,55,-341,0
570,55,56,0
570,55,-342,0
570,6,-25,0
570,6,7,0
570,6,-23,0
570,60,-347,0
570,60,-351,0
570,60,-361,0
570,60,61,0
570,66,67,0
570,66,-369,0
570,66,-435,0
570,66,343,0
570,80,-885,0
570,80,81,0
571,1,-7,0
571,1,-9,0
571,1,-3,0
571,1,-11,0
571,14,15,23
571,14,-57,9
571,14,-59,0
571,196,-557,0
571,196,-555,0
571,196,-559,0
571,196,197,0
571,344,560,0
571,344,345,0
571,344,-716,0
571,344,-720,0
571,35,36,0
571,35,-205,0
571,35,-223,0
571,55,-341,0
571,55,56,0
571,55,-342,0
571,6,-25,0
571,6,7,0
571,6,-23,0
571,60,-347,0
571,60,-351,0
571,60,-361,0
571,60,61,0
571,66,67,0
571,66,-369,0
571,66,-435,0
571,66,343,0
571,80,-885,0
571,80,81,0
572,1,-7,0
572,1,-9,0
572,1,-3,0
572,1,-11,0
572,14,15,22
572,14,-57,9
572,14,-59,0
572,196,-557,0
572,196,-555,0
572,196,-559,0
572,196,197,0
572,344,560,0
572,344,345,0
572,344,-716,0
572,344,-720,0
572,35,36,0
572,35,-205,0
572,35,-223,0
572,55,-341,0
572,55,56,0
572,55,-342,0
572,6,-25,0
572,6,7,0
572,6,-23,0
572,60,-347,0
572,60,-351,0
572,60,-361,0
572,60,61,0
572,66,67,0
572,66,-369,0
572,66,-435,0
572,66,343,0
572,80,-885,0
572,80,81,0
573,1,-7,0
573,1,-9,0
573,1,-3,0
573,1,-11,0
573,14,15,21
573,14,-57,9
573,14,-59,0
573,196,-557,0
573,196,-555,0
573,196,-559,0
573,196,197,0
573,344,560,0
573,344,345,0
573,344,-716,0
573,344,-720,0
573,35,36,0
573,35,-205,0
573,35,-223,0
573,55,-341,0
573,55,56,0
573,55,-342,0
573,6,-25,0
573,6,7,0
573,6,-23,0
573,60,-347,0
573,60,-351,0
573,60,-361,0
573,60,61,0
573,66,67,0
573,66,-369,0
573,66,-435,0
573,66,343,0
573,80,-885,0
573,80,81,0
574,1,-7,0
574,1,-9,0
574,1,-3,0
574,1,-11,0
574,14,15,20
574,14,-57,9
574,14,-59,0
574,196,-557,0
574,196,-555,0
574,196,-559,0
574,196,197,0
574,344,560,0
574,344,345,0
574,344,-716,0
574,344,-720,0
574,35,36,0
574,35,-205,0
574,35,-223,0
574,55,-341,0
574,55,56,0
574,55,-342,0
574,6,-25,0
574,6,7,0
574,6,-23,0
574,60,-347,0
574,60,-351,0
574,60,-361,0
574,60,61,0
574,66,67,0
574,66,-369,0
574,66,-435,0
574,66,343,0
574,80,-885,0
574,80,81,0
575,1,-7,0
575,1,-9,0
575,1,-3,0
575,1,-11,0
575,14,15,20
575,14,-57,9
575,14,-59,0
575,196,-557,0
575,196,-555,0
575,196,-559,0
575,196,197,0
575,344,560,0
575,344,345,0
575,344,-716,0
575,344,-720,0
575,35,36,0
575,35,-205,0
575,35,-223,0
575,55,-341,0
575,55,56,0
575,55,-342,0
575,6,-25,0
575,6,7,0
575,6,-23,0
575,60,-347,0
575,60,-351,0
575,60,-361,0
575,60,61,0
575,66,67,0
575,66,-369,0
575,66,-435,0
575,66,343,0
575,80,-885,0
575,80,81,0
576,1,-7,0
576,1,-9,0
576,1,-3,0
576,1,-11,0
576,14,15,20
576,14,-57,9
576,14,-59,0
576,196,-557,0
576,196,-555,0
576,196,-559,0
576,196,197,0
576,344,560,0
576,344,345,0
576,344,-716,0
576,344,-720,0
576,35,36,0
576,35,-205,0
576,35,-223,0
576,55,-341,0
576,55,56,0
576,55,-342,0
576,6,-25,0
576,6,7,0
576,6,-23,0
576,60,-347,0
576,60,-351,0
576,60,-361,0
576,60,61,0
576,66,67,0
576,66,-369,0
576,66,-435,0
576,66,343,0
576,80,-885,0
576,80,81,0
577,1,-7,0
577,1,-9,0
577,1,-3,0
577,1,-11,0
577,14,15,19
577,14,-57,9
577,14,-59,0
577,196,-557,0
577,196,-555,0
577,196,-559,0
577,196,197,0
577,344,560,0
577,344,345,0
577,344,-716,0
577,344,-720,0
577,35,36,0
577,35,-205,0
577,35,-223,0
577,55,-341,0
577,55,56,0
577,55,-342,0
577,6,-25,0
577,6,7,0
577,6,-23,0
577,60,-347,0
577,60,-351,0
577,60,-361,0
577,60,61,0
577,66,67,0
577,66,-369,0
577,66,-435,0
577,66,343,0
577,80,-885,0
577,80,81,0
578,1,-7,0
578,1,-9,0
578,1,-3,0
578,1,-11,0
578,14,15,17
578,14,-57,9
578,14,-59,0
578,196,-557,0
578,196,-555,0
578,196,-559,0
578,196,197,0
578,344,560,0
578,344,345,0
578,344,-716,0
578,344,-720,0
578,35,36,0
578,35,-205,0
578,35,-223,0
578,55,-341,0
578,55,56,0
578,55,-342,0
578,6,-25,0
578,6,7,0
578,6,-23,0
578,60,-347,0
578,60,-351,0
578,60,-361,0
578,60,61,0
578,66,67,0
578,66,-369,0
578,66,-435,0
578,66,343,0
578,80,-885,0
578,80,81,0
579,1,-7,0
579,1,-9,0
579,1,-3,0
579,1,-11,0
579,14,15,17
579,14,-57,9
579,14,-59,0
579,196,-557,0
579,196,-555,0
579,196,-559,0
579,196,197,0
579,344,560,0
579,344,345,0
579,344,-716,0
579,344,-720,0
579,35,36,0
579,35,-205,0
579,35,-223,0
579,55,-341,0
579,55,56,0
579,55,-342,0
579,6,-25,0
579,6,7,0
579,6,-23,0
579,60,-347,0
579,60,-351,0
579,60,-361,0
579,60,61,0
579,66,67,0
579,66,-369,0
579,66,-435,0
579,66,343,0
579,80,-885,0
579,80,81,0
580,1,-7,0
580,1,-9,0
580,1,-3,0
580,1,-11,0
580,14,15,15
580,14,-57,9
580,14,-59,0
580,196,-557,0
580,196,-555,0
580,196,-559,0
580,196,197,0
580,344,560,0
580,344,345,0
580,344,-716,0
580,344,-720,0
580,35,36,0
580,35,-205,0
580,35,-223,0
580,55,-341,0
580,55,56,0
580,55,-342,0
580,6,-25,0
580,6,7,0
580,6,-23,0
580,60,-347,0
580,60,-351,0
580,60,-361,0
580,60,61,0
580,66,67,0
580,66,-369,0
580,66,-435,0
580,66,343,0
580,80,-885,0
580,80,81,0
581,1,-7,0
581,1,-9,0
581,1,-3,0
581,1,-11,0
581,14,15,13
581,14,-57,9
581,14,-59,0
581,196,-557,0
581,196,-555,0
581,196,-559,0
581,196,197,0
581,344,560,0
581,344,345,0
581,344,-716,0
581,344,-720,0
581,35,36,0
581,35,-205,0
581,35,-223,0
581,55,-341,0
581,55,56,0
581,55,-342,0
581,6,-25,0
581,6,7,0
581,6,-23,0
581,60,-347,0
581,60,-351,0
581,60,-361,0
581,60,61,0
581,66,67,0
581,66,-369,0
581,66,-435,0
581,66,343,0
581,80,-885,0
581,80,81,0
582,1,-7,0
582,1,-9,0
582,1,-3,0
582,1,-11,0
582,14,15,13
582,14,-57,9
582,14,-59,0
582,196,-557,0
582,196,-555,0
582,196,-559,0
582,196,197,0
582,344,560,0
582,344,345,0
582,344,-716,0
582,344,-720,0
582,35,36,0
582,35,-205,0
582,35,-223,0
582,55,-341,0
582,55,56,0
582,55,-342,0
582,6,-25,0
582,6,7,0
582,6,-23,0
582,60,-347,0
582,60,-351,0
582,60,-361,0
582,60,61,0
582,66,67,0
582,66,-369,0
582,66,-435,0
582,66,343,0
582,80,-885,0
582,80,81,0
583,1,-7,0
583,1,-9,0
583,1,-3,0
583,1,-11,0
583,14,15,12
583,14,-57,9
583,14,-59,0
583,196,-557,0
583,196,-555,0
583,196,-559,0
583,196,197,0
583,344,560,0
583,344,345,0
583,344,-716,0
583,344,-720,0
583,35,36,0
583,35,-205,0
583,35,-223,0
583,55,-341,0
583,55,56,0
583,55,-342,0
583,6,-25,0
583,6,7,0
583,6,-23,0
583,60,-347,0
583,60,-351,0
583,60,-361,0
583,60,61,0
583,66,67,0
583,66,-369,0
583,66,-435,0
583,66,343,0
583,80,-885,0
583,80,81,0
584,1,-7,0
584,1,-9,0
584,1,-3,0
584,1,-11,0
584,14,15,12
584,14,-57,9
584,14,-59,0
584,196,-557,0
584,196,-555,0
584,196,-559,0
584,196,197,0
584,344,560,0
584,344,345,0
584,344,-716,0
584,344,-720,0
584,35,36,0
584,35,-205,0
584,35,-223,0
584,55,-341,0
584,55,56,0
584,55,-342,0
584,6,-25,0
584,6,7,0
584,6,-23,0
584,60,-347,0
584,60,-351,0
584,60,-361,0
584,60,61,0
584,66,67,0
584,66,-369,0
584,66,-435,0
584,66,343,0
584,80,-885,0
584,80,81,0
585,1,-7,0
585,1,-9,0
585,1,-3,0
585,1,-11,0
585,14,15,11
585,14,-57,9
585,14,-59,0
585,196,-557,0
585,196,-555,0
585,196,-559,0
585,196,197,0
585,344,560,0
585,344,345,0
585,344,-716,0
585,344,-720,0
585,35,36,0
585,35,-205,0
585,35,-223,0
585,55,-341,0
585,55,56,0
585,55,-342,0
585,6,-25,0
585,6,7,0
585,6,-23,0
585,60,-347,0
585,60,-351,0
585,60,-361,0
585,60,61,0
585,66,67,0
585,66,-369,0
585,66,-435,0
585,66,343,0
585,80,-885,0
585,80,81,0
586,1,-7,0
586,1,-9,0
586,1,-3,0
586,1,-11,0
586,14,15,12
586,14,-57,9
586,14,-59,0
586,196,-557,0
586,196,-555,0
586,196,-559,0
586,196,197,0
586,344,560,0
586,344,345,0
586,344,-716,0
586,344,-720,0
586,35,36,0
586,35,-205,0
586,35,-223,0
586,55,-341,0
586,55,56,0
586,55,-342,0
586,6,-25,0
586,6,7,0
586,6,-23,0
586,60,-347,0
586,60,-351,0
586,60,-361,0
586,60,61,0
586,66,67,0
586,66,-369,0
586,66,-435,0
586,66,343,0
586,80,-885,0
586,80,81,0
587,1,-7,0
587,1,-9,0
587,1,-3,0
587,1,-11,0
587,14,15,11
587,14,-57,9
587,14,-59,0
587,196,-557,0
587,196,-555,0
587,196,-559,0
587,196,197,0
587,344,560,0
587,344,345,0
587,344,-716,0
587,344,-720,0
587,35,36,0
587,35,-205,0
587,35,-223,0
587,55,-341,0
587,55,56,0
587,55,-342,0
587,6,-25,0
587,6,7,0
587,6,-23,0
587,60,-347,0
587,60,-351,0
587,60,-361,0
587,60,61,0
587,66,67,0
587,66,-369,0
587,66,-435,0
587,66,343,0
587,80,-885,0
587,80,81,0
588,1,-7,0
588,1,-9,0
588,1,-3,0
588,1,-11,0
588,14,15,11
588,14,-57,9
588,14,-59,0
588,196,-557,0
588,196,-555,0
588,196,-559,0
588,196,197,0
588,344,560,0
588,344,345,0
588,344,-716,0
588,344,-720,0
588,35,36,0
588,35,-205,0
588,35,-223,0
588,55,-341,0
588,55,56,0
588,55,-342,0
588,6,-25,0
588,6,7,0
588,6,-23,0
588,60,-347,0
588,60,-351,0
588,60,-361,0
588,60,61,0
588,66,67,0
588,66,-369,0
588,66,-435,0
588,66,343,0
588,80,-885,0
588,80,81,0
589,1,-7,0
589,1,-9,0
589,1,-3,0
589,1,-11,0
589,14,15,8
589,14,-57,9
589,14,-59,0
589,196,-557,0
589,196,-555,0
589,196,-559,0
589,196,197,0
589,344,560,0
589,344,345,0
589,344,-716,0
589,344,-720,0
589,35,36,0
589,35,-205,0
589,35,-223,0
589,55,-341,0
589,55,56,0
589,55,-342,0
589,6,-25,0
589,6,7,0
589,6,-23,0
589,60,-347,0
589,60,-351,0
589,60,-361,0
589,60,61,0
589,66,67,0
589,66,-369,0
589,66,-435,0
589,66,343,0
589,80,-885,0
589,80,81,0
590,1,-7,0
590,1,-9,0
590,1,-3,0
590,1,-11,0
590,14,15,9
590,14,-57,9
590,14,-59,0
590,196,-557,0
590,196,-555,0
590,196,-559,0
590,196,197,0
590,344,560,0
590,344,345,0
590,344,-716,0
590,344,-720,0
590,35,36,0
590,35,-205,0
590,35,-223,0
590,55,-341,0
590,55,56,0
590,55,-342,0
590,6,-25,0
590,6,7,0
590,6,-23,0
590,60,-347,0
590,60,-351,0
590,60,-361,0
590,60,61,0
590,66,67,0
590,66,-369,0
590,66,-435,0
590,66,343,0
590,80,-885,0
590,80,81,0
591,1,-7,0
591,1,-9,0
591,1,-3,0
591,1,-11,0
591,14,15,9
591,14,-57,9
591,14,-59,0
591,196,-557,0
591,196,-555,0
591,196,-559,0
591,196,197,0
591,344,560,0
591,344,345,0
591,344,-716,0
591,344,-720,0
591,35,36,0
591,35,-205,0
591,35,-223,0
591,55,-341,0
591,55,56,0
591,55,-342,0
591,6,-25,0
591,6,7,0
591,6,-23,0
591,60,-347,0
591,60,-351,0
591,60,-361,0
591,60,61,0
591,66,67,0
591,66,-369,0
591,66,-435,0
591,66,343,0
591,80,-885,0
591,80,81,0
592,1,-7,0
592,1,-9,0
592,1,-3,0
592,1,-11,0
592,14,15,10
592,14,-57,9
592,14,-59,0
592,196,-557,0
592,196,-555,0
592,196,-559,0
592,196,197,0
592,344,560,0
592,344,345,0
592,344,-716,0
592,344,-720,0
592,35,36,0
592,35,-205,0
592,35,-223,0
592,55,-341,0
592,55,56,0
592,55,-342,0
592,6,-25,0
592,6,7,0
592,6,-23,0
592,60,-347,0
592,60,-351,0
592,60,-361,0
592,60,61,0
592,66,67,0
592,66,-369,0
592,66,-435,0
592,66,343,0
592,80,-885,0
592,80,81,0
593,1,-7,0
593,1,-9,0
593,1,-3,0
593,1,-11,0
593,14,15,11
593,14,-57,9
593,14,-59,0
593,196,-557,0
593,196,-555,0
593,196,-559,0
593,196,197,0
593,344,560,0
593,344,345,0
593,344,-716,0
593,344,-720,0
593,35,36,0
593,35,-205,0
593,35,-223,0
593,55,-341,0
593,55,56,0
593,55,-342,0
593,6,-25,0
593,6,7,0
593,6,-23,0
593,60,-347,0
593,60,-351,0
593,60,-361,0
593,60,61,1
593,66,67,0
593,66,-369,0
593,66,-435,0
593,66,343,0
593,80,-885,0
593,80,81,0
594,1,-7,0
594,1,-9,0
594,1,-3,0
594,1,-11,0
594,14,15,10
594,14,-57,9
594,14,-59,0
594,196,-557,0
594,196,-555,0
594,196,-559,0
594,196,197,0
594,344,560,0
594,344,345,0
594,344,-716,0
594,344,-720,0
594,35,36,0
594,35,-205,0
594,35,-223,0
594,55,-341,0
594,55,56,0
594,55,-342,0
594,6,-25,0
594,6,7,0
594,6,-23,0
594,60,-347,0
594,60,-351,0
594,60,-361,0
594,60,61,1
594,66,67,0
594,66,-369,0
594,66,-435,0
594,66,343,0
594,80,-885,0
594,80,81,0
595,1,-7,0
595,1,-9,0
595,1,-3,0
595,1,-11,0
595,14,15,10
595,14,-57,9
595,14,-59,0
595,196,-557,0
595,196,-555,0
595,196,-559,0
595,196,197,0
595,344,560,0
595,344,345,0
595,344,-716,0
595,344,-720,0
595,35,36,0
595,35,-205,0
595,35,-223,0
595,55,-341,0
595,55,56,0
595,55,-342,0
595,6,-25,0
595,6,7,0
595,6,-23,0
595,60,-347,0
595,60,-351,0
595,60,-361,0
595,60,61,1
595,66,67,0
595,66,-369,0
595,66,-435,0
595,66,343,0
595,80,-885,0
595,80,81,0
596,1,-7,0
596,1,-9,0
596,1,-3,0
596,1,-11,0
596,14,15,11
596,14,-57,9
596,14,-59,0
596,196,-557,0
596,196,-555,0
596,196,-559,0
596,196,197,0
596,344,560,0
596,344,345,0
596,344,-716,0
596,344,-720,0
596,35,36,0
596,35,-205,0
596,35,-223,0
596,55,-341,0
596,55,56,0
596,55,-342,0
596,6,-25,0
596,6,7,0
596,6,-23,0
596,60,-347,0
596,60,-351,0
596,60,-361,0
596,60,61,2
596,66,67,0
596,66,-369,0
596,66,-435,0
596,66,343,0
596,80,-885,0
596,80,81,0
597,1,-7,0
597,1,-9,0
597,1,-3,0
597,1,-11,0
597,14,15,11
597,14,-57,9
597,14,-59,0
597,196,-557,0
597,196,-555,0
597,196,-559,0
597,196,197,0
597,344,560,0
597,344,345,0
597,344,-716,0
597,344,-720,0
597,35,36,0
597,35,-205,0
597,35,-223,0
597,55,-341,0
597,55,56,0
597,55,-342,0
597,6,-25,0
597,6,7,0
597,6,-23,0
597,60,-347,0
597,60,-351,0
597,60,-361,0
597,60,61,2
597,66,67,0
597,66,-369,0
597,66,-435,0
597,66,343,0
597,80,-885,0
597,80,81,0
598,1,-7,0
598,1,-9,0
598,1,-3,0
598,1,-11,0
598,14,15,11
598,14,-57,9
598,14,-59,0
598,196,-557,0
598,196,-555,0
598,196,-559,0
598,196,197,0
598,344,560,0
598,344,345,0
598,344,-716,0
598,344,-720,0
598,35,36,0
598,35,-205,0
598,35,-223,0
598,55,-341,0
598,55,56,0
598,55,-342,0
598,6,-25,0
598,6,7,0
598,6,-23,0
598,60,-347,0
598,60,-351,0
598,60,-361,0
598,60,61,2
598,66,67,0
598,66,-369,0
598,66,-435,0
598,66,343,0
598,80,-885,0
598,80,81,0
599,1,-7,0
599,1,-9,0
599,1,-3,0
599,1,-11,0
599,14,15,12
599,14,-57,9
599,14,-59,0
599,196,-557,0
599,196,-555,0
599,196,-559,0
599,196,197,0
599,344,560,0
599,344,345,0
599,344,-716,0
599,344,-720,0
599,35,36,0
599,35,-205,0
599,35,-223,0
599,55,-341,0
599,55,56,0
599,55,-342,0
599,6,-25,0
599,6,7,0
599,6,-23,0
599,60,-347,0
599,60,-351,0
599,60,-361,0
599,60,61,2
599,66,67,0
599,66,-369,0
599,66,-435,0
599,66,343,0
599,80,-885,0
599,80,81,0
600,1,-7,0
600,1,-9,0
600,1,-3,0
600,1,-11,0
600,14,15,13
600,14,-57,9
600,14,-59,0
600,196,-557,0
600,196,-555,0
600,196,-559,0
600,196,197,0
600,344,560,0
600,344,345,0
600,344,-716,0
600,344,-720,0
600,35,36,0
600,35,-205,0
600,35,-223,0
600,55,-341,0
600,55,56,0
600,55,-342,0
600,6,-25,0
600,6,7,0
600,6,-23,0
600,60,-347,0
600,60,-351,0
600,60,-361,0
600,60,61,2
600,66,67,0
600,66,-369,0
600,66,-435,0
600,66,343,0
600,80,-885,0
600,80,81,0
626,1,-7,0
626,1,-9,0
626,1,-3,0
626,1,-11,0
626,14,15,22
626,14,-57,10
626,14,-59,0
626,196,-557,0
626,196,-555,0
626,196,-559,0
626,196,197,0
626,344,560,0
626,344,345,0
626,344,-716,0
626,344,-720,0
626,35,36,0
626,35,-205,0
626,35,-223,0
626,55,-341,0
626,55,56,0
626,55,-342,0
626,6,-25,0
626,6,7,0
626,6,-23,0
626,60,-347,0
626,60,-351,0
626,60,-361,0
626,60,61,0
626,66,67,3
626,66,-369,0
626,66,-435,0
626,66,343,0
626,80,-885,0
626,80,81,0
627,1,-7,0
627,1,-9,0
627,1,-3,0
627,1,-11,0
627,14,15,22
627,14,-57,10
627,14,-59,0
627,196,-557,0
627,196,-555,0
627,196,-559,0
627,196,197,0
627,344,560,0
627,344,345,0
627,344,-716,0
627,344,-720,0
627,35,36,0
627,35,-205,0
627,35,-223,0
627,55,-341,0
627,55,56,0
627,55,-342,0
627,6,-25,0
627,6,7,0
627,6,-23,0
627,60,-347,0
627,60,-351,0
627,60,-361,0
627,60,61,0
627,66,67,3
627,66,-369,0
627,66,-435,0
627,66,343,0
627,80,-885,0
627,80,81,0
628,1,-7,0
628,1,-9,0
628,1,-3,0
628,1,-11,0
628,14,15,22
628,14,-57,10
628,14,-59,0
628,196,-557,0
628,196,-555,0
628,196,-559,0
628,196,197,0
628,344,560,0
628,344,345,0
628,344,-716,0
628,344,-720,0
628,35,36,0
628,35,-205,0
628,35,-223,0
628,55,-341,0
628,55,56,0
628,55,-342,0
628,6,-25,0
628,6,7,0
628,6,-23,0
628,60,-347,0
628,60,-351,0
628,60,-361,0
628,60,61,0
628,66,67,3
628,66,-369,0
628,66,-435,0
628,66,343,0
628,80,-885,0
628,80,81,0
629,1,-7,0
629,1,-9,0
629,1,-3,0
629,1,-11,0
629,14,15,22
629,14,-57,10
629,14,-59,0
629,196,-557,0
629,196,-555,0
629,196,-559,0
629,196,197,0
629,344,560,0
629,344,345,0
629,344,-716,0
629,344,-720,0
629,35,36,0
629,35,-205,0
629,35,-223,0
629,55,-341,0
629,55,56,0
629,55,-342,0
629,6,-25,0
629,6,7,0
629,6,-23,0
629,60,-347,0
629,60,-351,0
629,60,-361,0
629,60,61,0
629,66,67,3
629,66,-369,0
629,66,-435,0
629,66,343,0
629,80,-885,0
629,80,81,0
630,1,-7,0
630,1,-9,0
630,1,-3,0
630,1,-11,0
630,14,15,22
630,14,-57,10
630,14,-59,0
630,196,-557,0
630,196,-555,0
630,196,-559,0
630,196,197,0
630,344,560,0
630,344,345,0
630,344,-716,0
630,344,-720,0
630,35,36,0
